"","1","2","3","4","5","6"
"1",3.37354618925767,4.22358966115161,1.56806263358427,3.89414586748978,4.93149991512309,2.23567634189855
"2",5.18364332422208,4.25833032912283,4.50560264260725,5.56120524233653,4.45434631556298,4.23183284038536
"3",3.16437138758995,4.05795260203116,2.69101333638207,2.54071257872404,1.66042050912602,4.78363087344551
"4",3.59528080213779,2.65427106432592,4.62269788078219,3.02267027693503,3.02849380594998,3.7630943880684
"5",1.32950777181536,1.86845986591691,0.732120203061354,1.64200892501218,0.774945850482531,0.421329969661609
"6",0.820468384118015,0.63849398601268,1.98031776139878,0.113040551028542,1.35120031203054,2.16226426105057
"7",2.48742905242849,3.37919664739361,1.15420217192881,3.00863253777624,4.10511318746651,2.50947250196455
"8",0.738324705129217,2.06753291036413,0.187430956576281,1.1865126860374,1.92285656240107,0.531319250213494
"9",2.57578135165349,2.47231522644702,1.50128622634448,2.07045874566871,4.45211471847163,1.45602483738248
"10",1.69461161284364,2.30967622356597,0.24349511754455,1.48799945935853,1.23883573676502,0.666713073526572
"11",1.51178116845085,0.287991226885353,0.92304900459076,1.54139518807726,2.181013849422,1.82581563453005
"12",2.38984323641143,2.12713809476842,2.2744589495343,4.44218738884002,1.10683580318372,1.4216399425887
"13",2.3787594194582,1.16861754257978,1.65838855063302,1.61020181898019,1.98205932153934,2.09372986269976
"14",0.2146998871775,0.419177139728371,0.218000144519157,0.350558892286258,0.0961468358992884,0.066155634877997
"15",1.12493091814311,1.1109368136312,2.1122922585634,2.79159432594123,0.167715821569332,1.00463037541568
"16",0.955066390984769,0.719865551165883,1.90857577976137,0.585334616102944,1.37370412892163,2.19380528694262
"17",0.0161902630989461,0.172128391139008,1.69251104923219,1.16123638943493,0.0909894099924627,1.52473640717597
"18",0.943836210685299,1.8951192795258,1.23723499577763,0.618113353464374,0.644917655938767,0.726239794424092
"19",3.82122119509809,3.66720640912459,2.67221930627061,4.29244278293398,4.13099174997337,2.6473618207286
"20",1.59390132121751,3.44814582596937,1.41860742102666,1.62966235845188,1.84858273663092,1.98458261145746
"21",1.91897737160822,0.0148100172187309,1.95413217356591,1.56712713928062,2.09544575359771,1.8904714917433
"22",3.78213630073107,4.14143600263153,3.11534987275694,2.8383813008963,2.70745410450029,3.05580869824169
