"","1","2","3","4","5","6"
"1",1.31620406134061,1.3689202427622,1.73620438227955,0.196673476805581,0.191801121321864,0.67451000686707
"2",2.17588188709459,2.3789669295491,0.616015880217873,1.21460138969599,1.50842705882316,3.84032141837968
"3",4.38564636798587,5.36632025103197,4.91823594293233,5.54332712238548,4.13998790382417,6.55114979270393
"4",1.09455250307344,2.62109804746501,1.6272510373301,0.494891312590343,0.455839914726872,1.31648704509305
"5",2.068227832051,1.51354798551278,3.9476274753458,1.22066179847114,1.93512337837459,1.7531292622088
"6",0.0194214528501298,0.00981456734734128,0.946053223408787,0.980625240230565,1.11606484311169,0.486293321477682
"7",1.43632884496564,0.902188215065994,1.10235011315632,1.42556260137946,0.447916001256075,2.96507067974777
"8",2.23302202891809,2.14622134731003,3.35432193283952,0.0991341072851526,2.34077134721621,0.598957254185167
"9",1.74890876897831,1.83959078824482,2.46298889358972,4.2670420625838,3.87483563952397,2.03358262777878
"10",5.19702975030762,7.66655557551292,6.01372396151939,4.38110431006643,4.91687699300172,4.36604039745945
"11",0.281383965254179,0.519372283541542,1.26350353048241,1.17055419266421,1.78255735108029,0.526637898736844
"12",0.603869648775409,0.94050226536485,0.865235107877189,1.09015602145488,2.28510320675655,3.00015625591338
"13",1.26150808650544,1.77819829594106,0.273212664265681,1.3034444525755,1.02189139658625,2.55984495946018
"14",4.65009745695929,6.15510868091718,5.51611187586273,4.04348361245708,3.13895856860004,4.53544317275257
"15",1.75660776928683,0.816161548701281,1.80542840906152,1.77428233654039,0.760268806243796,0.689611220865215
"16",1.44189528431774,1.62458528408164,0.990729438112741,1.0325882691912,2.8639183649315,1.50923749639192
"17",1.11837259652723,1.30695477572789,0.459931061538717,0.570415879385538,2.22909110574637,0.603213912502413
"18",2.0323364131092,2.01515815985387,0.873597562760396,2.57078137996923,0.883203708652545,3.28225618674618
"19",0.934580454100267,0.725481498827111,0.602156073961864,0.899202423447342,0.391329689655179,0.711774457145647
"20",3.39491163592916,2.68007231686741,3.31593516743346,3.24587282758608,3.99161396679604,2.76450781667322
"21",0.487492735944771,0.838629606377057,0.256489402820448,0.921731826031945,0.643573711669899,1.89248272073358
"22",1.98581197845549,2.33735700873526,2.26693997839476,1.26999991726382,0.824333563861026,1.72370714154706
"23",3.07012426775026,0.607674599489513,2.26358817235685,5.47814205866958,3.09298738205983,4.69522087667783
"24",0.985931203553401,0.608079076235295,1.8415905506695,0.186356835190179,1.36028024458865,1.45106479328939
"25",1.22617499292257,1.60055243614524,0.595602254438094,0.437971234459846,0.771517610585646,0.248989403567786
"26",3.75334844586588,3.31379354190187,2.39066959735913,3.20460743866827,3.89636014538362,3.58096351262022
"27",4.22754193689262,3.50769299541947,3.70502081905442,3.58096630212678,4.53395779772359,3.04753052642247
"28",2.81019424422482,3.39327754316806,3.22777218834038,2.44459485114202,1.87864120598303,3.66970441779723
"29",4.04284355585816,4.59996004486629,4.08049081953012,3.85191063118566,5.567352717233,5.67130522900868
"30",1.95838681832597,2.63133307261216,2.71160216690543,2.66999131750443,1.64329228219982,2.14142685358879
"31",3.54054516620194,3.01904471482824,2.44495810945555,4.71179057411562,2.57772184560901,3.93363100101455
"32",3.03854978687683,4.42957901506659,4.02521747507454,1.65077773173652,2.12602903489852,3.03550890861208
"33",1.91726612540782,1.98258799556663,1.82464733810478,1.2347141775137,1.33455340754474,3.49905095605779
"34",0.819101484462089,0.549382201620755,1.95648466165992,1.85736750673225,1.59731851277531,2.13445221578684
"35",3.00447743430924,0.813476871738803,4.41671239000678,1.30296669015058,2.41542586920372,4.96299934294593
"36",3.84023324849736,4.90438784213561,3.04767207342702,3.53439952721962,3.88873547718385,3.97617565816731
"37",4.95437139030731,5.37348098265225,4.3816806308425,5.37833287965911,5.24811902556881,4.57667901233442
"38",1.22816558858831,2.41649579528937,1.67981167004137,2.37874409470212,0.925917732835702,2.05584628868064
"39",0.453824271263856,0.442325442541072,0.832168096014083,0.0609923744670915,0.0190014432160849,1.36545645265021
"40",4.0685896500816,5.24356105193286,2.08876293792921,3.66662536034723,4.0221717184282,5.05679429362018
"41",2.48303484355049,2.48784371784754,1.27584188357749,3.26412980849031,2.65201368591692,3.2249578215677
"42",0.331665884683979,0.513189143534043,0.724914421216414,1.55800934249359,0.519190599747115,1.17870466258659
"43",2.28953874737774,2.22730827831591,1.36801896305373,3.95000726436117,0.830799826806785,2.82489329595397
"44",0.653957236307628,0.842640252622049,0.333473192802523,0.966780256859711,1.16559102701837,1.32492945684308
"45",1.65118553499497,0.38276567238495,0.810165869003513,2.1742651721993,1.95513119159005,0.442095641750084
"46",0.368461955625168,0.00715332126953183,1.06705527869164,0.812564150343872,2.54107837479495,0.583658008569015
"47",0.439396371812155,1.31369676969195,0.309013964564856,2.31812844277321,0.128552111422405,0.679143639383651
"48",5.40791851741409,5.662832342383,5.20402570732674,5.14663766248828,4.96074456395877,4.59974260597777
"49",3.03137177070395,3.96197476930008,2.76712197660429,2.13777961728272,2.48647505524505,3.36716329529183
"50",4.35154468056734,5.2375136270493,4.70596193070384,3.82763474896124,4.02987728527033,3.62126848833989
"51",1.03820912095909,0.139439566618247,0.843166279538173,1.06754621948543,0.45005585850984,0.424277279080891
"52",3.00285429130266,1.63325634220567,2.51607967633289,2.5135052901348,3.89762016256635,2.47948093715774
"53",1.07038313965596,1.29998137355752,2.15281563866926,2.76629227549213,1.36760895188021,2.60614965043044
"54",4.18615580185694,4.77304248041814,4.45936612466438,3.22062582884324,3.83077804596764,2.73498847459613
"55",4.23250097799328,5.87552484867992,2.98121993675376,4.65600450343199,2.40207619172288,4.06147222912413
"56",5.83177533030746,6.1690246481325,4.39460414566663,6.30792285315433,8.3266518290224,2.850068854695
"57",3.55154437527743,3.90878801317944,4.13103840852102,4.75783115586411,3.80055554885076,3.39507223518836
"58",1.87304830332587,2.52874957007895,0.629407816258869,0.247907962923481,0.771081969150085,0.829749970949323
"59",0.45791331257479,0.692110092250267,0.970166972448214,1.08725207988648,1.16148667771,0.30334848826409
"60",1.57600198872018,1.5862666825279,1.71703723905189,1.04824351693257,1.65075349976202,1.55572683691789
"61",3.06822364888755,3.84039883860267,3.31909368969621,2.91583461564172,1.90191818343088,0.139632759393785
"62",1.21132043299022,1.53441285209897,2.145907591625,2.05115942797027,2.61481738607162,1.84649116594034
"63",3.87687241861879,4.20264493121746,4.97918515195253,3.53136814901915,4.53892937869183,3.8417419858215
"64",1.3280202894781,1.80320703961515,1.1970208942905,2.16612894328521,1.23550132622844,0.728133352136056
"65",0.688674312889703,2.53647828686332,0.890059592548395,0.0865472824770015,1.5309825931933,0.163488370162246
"66",5.14849011976826,5.58487987864542,5.51157781046907,3.42836339618842,4.99942634071889,4.03945369374271
"67",2.04073952022215,1.80184000928743,3.98819906590173,3.77196346963777,2.63880354547197,0.944683405529348
"68",2.68122273366669,2.15144912570783,1.82434543084314,2.05470931624715,4.13882378865932,3.23751545493735
"69",0.200097202178576,0.784687000340013,0.619124479766026,0.888044487033012,1.07794508052976,2.13612749890542
"70",3.69708169516375,2.64402220237652,3.50162879969656,4.24443336366832,3.06677504904802,5.87844850350367
"71",4.6886231797151,5.35067278302261,4.90150185154996,7.32729970855794,4.85499372005828,5.1895679339771
"72",1.8029009130297,0.687481710473072,0.499451701319585,2.66943446096092,1.5218218592264,0.542887976018833
"73",5.10253061773438,4.5879224660083,5.62801543618286,4.81676323500313,4.94446021346189,5.51879649565512
"74",2.82607409172533,0.866055425802236,1.85480425989773,3.76018474328595,2.89031942041292,2.56654457473537
"75",1.4392669141964,2.45647859051941,2.62115947263714,3.07238677866308,1.82350313762513,0.0817020445102399
"76",1.97035621928418,1.76870091428229,3.10754646795931,0.511341294594386,1.17115937083492,2.30005796363141
"77",0.181744517700019,2.65710810337973,0.854045011701291,1.46747951358144,0.433069259638102,1.58725965077634
"78",4.24283457245652,4.46453228388578,5.06015205388494,4.06626247689495,3.5147599683625,4.4745372664556
"79",1.65186810249557,0.469004513611464,1.33753676394927,0.479760817527242,0.425904683286612,3.48267337675795
"80",3.7898228902828,4.97604144471024,3.8311428963231,5.74575316146314,4.48125049854288,5.32363609656587
"81",0.330923338266893,0.166494775096864,1.27871482208345,0.0109988750846917,0.649002462667449,0.180639996343063
"82",2.92844723680265,3.61863760057013,2.71676328362267,3.58334624145139,1.8262574154943,3.07636494260432
"83",0.802936560609405,0.373283242346635,1.3437144774427,0.48818414892573,2.63733363572334,0.734319001857517
"84",1.17932512241752,1.48731514898107,0.160501847250601,1.7732744734895,1.40200860873949,0.543546320531541
"85",5.1056293602254,6.81695482340809,5.23513714179885,3.45615568078102,4.2506546048958,5.1572012767575
"86",2.82058669718371,1.25304880073972,2.2119646916874,1.30412295000078,1.31238345853293,3.00789927215063
"87",0.513125130316941,0.731506754182747,1.67514811901731,0.709469985566206,0.251711686414806,0.800787070359484
"88",5.3077841630531,5.39926022442887,5.44214925137551,1.95584454027461,2.07021469081262,1.98220588112776
"89",2.71325384028194,4.46511407227362,2.30745375529259,3.96217014590068,2.8937675570205,1.89335349703695
"90",0.129708640416608,0.482321846196247,0.79207654033314,1.16635305785785,0.972688861891008,1.90917497967624
"91",3.48458673733134,4.02698281104628,2.91209445869489,4.82641182924853,4.99639359319506,4.78497724151855
"92",2.23034888548599,3.53501579789757,0.89839515094776,2.34771723741455,1.96780149612225,4.99317117981373
"93",3.36400920595682,3.97206599755223,4.48116909113397,2.29865011542817,3.43287889392091,2.52034148219515
